ASV1	C6_S10_368	97.500	200	5	0	258	457	197	396	4.71e-96	342
ASV1	C6_S10_368	96.954	197	6	0	8	204	1	197	1.02e-92	331
ASV2	C1_S10_108	100.000	200	0	0	258	457	197	396	2.16e-104	370
ASV2	C1_S10_108	99.000	200	2	0	8	207	1	200	4.68e-101	359
ASV3	C1_S10_108	99.500	200	1	0	258	457	197	396	1.01e-102	364
ASV3	C1_S10_108	99.000	200	2	0	8	207	1	200	4.68e-101	359
ASV4	C1_S10_108	100.000	200	0	0	258	457	197	396	2.16e-104	370
ASV4	C1_S10_108	99.000	200	2	0	8	207	1	200	4.68e-101	359
ASV5	C1_S37_110	99.495	198	1	0	8	205	1	198	1.30e-101	361
ASV5	C1_S37_110	98.000	200	4	0	258	457	197	396	1.01e-97	348
ASV6	C1_S10_108	99.500	200	1	0	258	457	197	396	1.01e-102	364
ASV6	C1_S10_108	99.000	200	2	0	8	207	1	200	4.68e-101	359
ASV7	C6_S10_368	97.500	200	5	0	258	457	197	396	4.71e-96	342
ASV7	C6_S10_368	97.462	197	5	0	8	204	1	197	2.19e-94	337
ASV8	C1_S10_108	99.500	200	1	0	258	457	197	396	1.01e-102	364
ASV8	C1_S10_108	99.000	200	2	0	8	207	1	200	4.68e-101	359
ASV9	C2_S13_102	100.000	201	0	0	8	208	1	201	6.01e-105	372
ASV9	C2_S13_102	97.000	200	6	0	258	457	197	396	2.19e-94	337
ASV10	C6_S10_368	99.492	197	1	0	8	204	1	197	4.68e-101	359
ASV10	C6_S10_368	98.000	200	4	0	258	457	197	396	1.01e-97	348
ASV11	C6_S10_368	99.492	197	1	0	8	204	1	197	4.68e-101	359
ASV11	C6_S10_368	98.000	200	4	0	258	457	197	396	1.01e-97	348
ASV12	C6_S10_0_3	97.970	197	4	0	8	204	1	197	4.71e-96	342
ASV12	C6_S10_0_3	97.000	200	6	0	258	457	197	396	2.19e-94	337
ASV13	C1_S27_921	99.000	200	2	0	8	207	1	200	4.68e-101	359
ASV13	C1_S27_921	93.000	200	14	0	258	457	197	396	4.81e-81	292
ASV14	C1_S11_106	100.000	200	0	0	8	207	1	200	2.16e-104	370
ASV14	C1_S11_106	99.000	200	2	0	258	457	197	396	4.68e-101	359
ASV15	C6_S10_0_3	98.477	197	3	0	8	204	1	197	1.01e-97	348
ASV15	C6_S10_0_3	97.500	200	5	0	258	457	197	396	4.71e-96	342
ASV16	C9_S14_116	100.000	200	0	0	8	207	1	200	2.16e-104	370
ASV16	C9_S14_116	99.500	200	1	0	258	457	197	396	1.01e-102	364
